ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
064350,현대로템,219500,0.7x,+3.0%,No Supply,No Supply,bullish
047040,대우건설,32100,0.2x,+52.9%,No Supply,No Supply,bullish
007660,이수페타시스,140100,0.6x,+13.5%,No Supply,No Supply,bullish
062040,산일전기,324000,0.4x,+77.8%,No Supply,No Supply,bullish
000500,가온전선,477000,0.0x,+213.0%,Testing,Testing,bullish
103590,일진전기,142500,0.5x,+59.0%,No Supply,No Supply + Testing,bullish
052690,한전기술,171400,0.7x,+0.6%,No Supply,No Supply,bullish
082740,한화엔진,78400,0.5x,+39.3%,No Supply,No Supply,bullish
010060,OCI홀딩스,319500,0.5x,+40.3%,No Supply,No Supply + Testing,bullish
018880,한온시스템,5730,4.5x,+37.4%,Effort vs Result,Effort vs Result,bullish
036570,NC,251000,0.5x,+6.2%,No Supply,No Supply,bullish
375500,DL이앤씨,91300,0.4x,+21.5%,No Supply,No Supply,bullish
457190,이수스페셜티케미컬,110300,0.7x,+7.0%,No Supply,No Supply,bullish
006360,GS건설,36200,0.3x,+17.3%,No Supply,No Supply,bullish
204320,HL만도,62100,2.3x,+16.2%,Effort vs Result,Effort vs Result,bullish
008770,호텔신라,64200,0.5x,+28.5%,No Supply,No Supply + Testing,bullish
005440,현대지에프홀딩스,14510,0.6x,+0.1%,No Supply,No Supply,bullish
077970,STX엔진,53500,0.3x,+34.1%,No Supply,No Supply,bullish
322000,HD현대에너지솔루션,190400,0.4x,+25.8%,No Supply,No Supply,bullish
294870,IPARK현대산업개발,23050,0.5x,+3.5%,No Supply,No Supply + Testing,bullish
415640,KB발해인프라,9970,0.6x,+0.1%,No Supply,No Supply,bullish
006650,대한유화,169900,0.5x,+14.3%,No Supply,No Supply + Testing,bullish
090460,비에이치,31450,0.4x,+28.8%,No Supply,No Supply,bullish
011930,신성이엔지,3995,0.0x,+25.0%,Testing,Testing,bullish
005880,대한해운,2525,0.1x,+2.2%,No Supply,No Supply + Testing,bullish
010780,아이에스동서,25100,2.2x,-12.0%,Stopping Volume,Stopping Volume,bullish
161000,애경케미칼,14480,0.3x,+14.3%,No Supply,No Supply,bullish
001820,삼화콘덴서,64100,0.5x,+10.2%,No Supply,No Supply,bullish
010820,퍼스텍,12930,0.3x,+29.5%,No Supply,No Supply + Testing,bullish
005810,풍산홀딩스,42800,0.3x,+2.2%,No Supply,No Supply,bullish
