ticker,name,price,vol_ratio,vs_ma50,pattern,patterns,signal
267250,HD현대,269000,0.7x,+0.7%,No Supply,No Supply,bullish
001440,대한전선,58100,0.4x,+44.5%,No Supply,No Supply,bullish
000500,가온전선,380000,3.7x,+104.8%,Effort vs Result,Effort vs Result,bullish
036570,NC,258500,0.7x,+7.2%,No Supply,No Supply,bullish
001450,현대해상,38350,5.3x,+24.8%,Effort vs Result,Effort vs Result,bullish
003690,코리안리,14420,4.7x,+14.8%,Effort vs Result,Effort vs Result,bullish
003470,유안타증권,6110,0.3x,+15.1%,No Supply,No Supply,bullish
036530,SNT홀딩스,52300,1.5x,-13.0%,Stopping Volume,Stopping Volume,bullish
000370,한화손해보험,7120,3.0x,+5.9%,Effort vs Result,Effort vs Result,bullish
161000,애경케미칼,13300,0.1x,+1.9%,No Supply,No Supply,bullish
010690,화신,12400,0.6x,+2.2%,No Supply,No Supply,bullish
058430,포스코스틸리온,6740,0.1x,+21.5%,No Supply,No Supply,bullish
417310,코람코더원리츠,9950,0.6x,+0.9%,No Supply,No Supply,bullish
092220,KEC,1838,0.0x,+14.2%,Testing,Testing,bullish
001230,동국홀딩스,11400,0.0x,+6.5%,Testing,Testing,bullish
003720,삼영,10630,0.7x,+17.4%,No Supply,No Supply,bullish
001250,GS글로벌,3785,0.2x,+10.4%,Testing,Testing,bullish
000050,경방,10620,3.4x,+10.9%,Effort vs Result,Effort vs Result,bullish
004430,송원산업,12130,0.3x,+16.1%,No Supply,No Supply,bullish
134380,미원화학,12200,0.4x,+1.4%,No Supply,No Supply + Testing,bullish
000540,흥국화재,4115,2.2x,-6.9%,Effort vs Result,Effort vs Result,bullish
008490,서흥,22750,2.8x,+16.3%,Effort vs Result,Effort vs Result,bullish
001780,알루코,2570,0.2x,+2.1%,No Supply,No Supply,bullish
081000,일진다이아,12800,2.0x,-6.8%,Effort vs Result,Effort vs Result,bullish
460850,동국씨엠,6080,0.2x,+3.6%,Testing,Testing,bullish
017550,수산세보틱스,2650,0.2x,+2.2%,No Supply,No Supply,bullish
002780,진흥기업,1117,0.1x,+7.0%,No Supply,No Supply + Testing,bullish
019180,티에이치엔,7950,2.3x,+2.2%,Effort vs Result,Effort vs Result,bullish
016740,두올,4990,2.1x,+6.6%,Effort vs Result,Effort vs Result,bullish
025560,미래산업,24950,3.6x,+67.0%,Effort vs Result,Effort vs Result,bullish
002220,한일철강,4610,0.7x,+4.8%,No Supply,No Supply,bullish
001020,페이퍼코리아,674,0.0x,+2.0%,Testing,Testing,bullish
055490,테이팩스,21900,4.0x,+27.4%,Effort vs Result,Effort vs Result,bullish
085310,엔케이,1169,0.0x,+4.2%,Testing,Testing,bullish
010770,평화홀딩스,4285,3.2x,+9.0%,Effort vs Result,Effort vs Result,bullish
026940,부국철강,2400,0.1x,+1.1%,No Supply,No Supply + Testing,bullish
005320,온타이드,588,0.0x,+9.1%,Testing,Testing,bullish
134790,시디즈,19270,3.5x,-0.2%,Effort vs Result,Effort vs Result,bullish
024890,대원화성,906,0.0x,+9.8%,Testing,Testing,bullish
088790,진도,2885,5.9x,+12.0%,Effort vs Result,Effort vs Result,bullish
009810,플레이그램,1178,0.0x,+6.7%,Testing,Testing,bullish
006740,블루산업개발,589,0.0x,+1.6%,Testing,Testing,bullish
010400,우진아이엔에스,3665,2.0x,-6.3%,Effort vs Result,Effort vs Result,bullish
004270,남성,7190,2.1x,-3.8%,Effort vs Result,Effort vs Result,bullish
012170,아센디오,1142,2.2x,-12.3%,Effort vs Result,Effort vs Result,bullish
004415,서울식품우,1193,0.0x,+0.2%,Testing,Testing,bullish
100790,미래에셋벤처투자,67400,2.1x,+74.5%,Effort vs Result,Effort vs Result,bullish
131290,티에스이,223000,2.3x,+60.5%,Effort vs Result,Effort vs Result,bullish
347700,스피어,48150,3.3x,+6.6%,Effort vs Result,Effort vs Result,bullish
295310,에이치브이엠,125300,4.1x,+35.4%,Effort vs Result,Effort vs Result,bullish
019210,와이지-원,19300,3.1x,+39.0%,Effort vs Result,Effort vs Result,bullish
059090,미코,21050,0.5x,+18.7%,No Supply,No Supply,bullish
078130,국일제지,436,0.0x,+20.0%,Testing,Testing,bullish
144960,뉴파워프라즈마,10700,0.6x,+66.4%,No Supply,No Supply,bullish
064820,케이프,12490,0.2x,+2.1%,No Supply,No Supply,bullish
025770,한국정보통신,9620,0.1x,+1.8%,No Supply,No Supply,bullish
274090,켄코아에어로스페이스,25950,5.6x,+19.4%,Effort vs Result,Effort vs Result,bullish
0008Z0,에스엔시스,37200,0.4x,+7.4%,No Supply,No Supply,bullish
046970,우리로,7780,0.2x,+8.1%,Testing,Testing,bullish
078150,HB테크놀러지,3675,0.3x,+35.6%,No Supply,No Supply,bullish
064290,인텍플러스,25300,0.7x,+8.8%,No Supply,No Supply,bullish
